Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Peugeot 207 1.6 Sedan Feline 106cv	2020-12-22	$	515000	2013		Nafta	4	Manual	1.6	Sedán	118000	MLA901963195	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	none
Peugeot 207 1.4 Allure 75cv	2020-12-17	$	820000	2016		Nafta	5	Manual	1.4	Hatchback	53000	MLA901511188	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Ituzaingó	none
Peugeot 207 1.4 Allure 75cv	2020-09-21	$	685000	2012		Nafta	3	Manual	1.4	Hatchback	93000	MLA879945609	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	none
Peugeot 207 1.4 Active 75cv	2020-12-16	$	750000	2013	Blanco	Nafta	3	Manual	1.4	Hatchback	59000	MLA901293157	car_dealer	4_light_green	Peugeot	207	Córdoba	Córdoba	San Martín
Peugeot 207 1.6 Feline 106cv	2020-12-12	$	710000	2011	Gris	Nafta	3	Manual	1.6	Hatchback	141000	MLA900819438	car_dealer	4_light_green	Peugeot	207	Córdoba	Córdoba	San Martín
Peugeot 207 1.4 Xs	2020-11-12	$	620000	2009	Gris	Nafta	5	Manual	1.4	Hatchback	151000	MLA900743812	car_dealer	4_light_green	Peugeot	207	Córdoba	Córdoba	San Martín
Peugeot 207 1.4 Allure 75cv	2020-12-22	$	650000	2013		Nafta	3	Manual	1.4	Hatchback	67000	MLA902050584	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Vicente López	none
Peugeot 207 1.6 Allure 106cv	2020-12-18	$	640000	2012	Plateado	Nafta	5	Manual	1.6	Hatchback	132000	MLA901537760	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Ituzaingó	Ituzaingó Sur
Peugeot 207 1.4 Sedan Active 75cv	2020-11-17	$	690000	2013	Blanco	Nafta	4	Manual	1.4	Sedán	100000	MLA897555047	car_dealer	none	Peugeot	207	Córdoba	Río Segundo	Oncativo
Peugeot 207 1.6 Xs	2020-12-09	$	630000	2010	Gris	Nafta	5	Manual	1.6	Hatchback	144000	MLA879396811	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Lanús	none
Peugeot 207 1.4 Allure 75cv	2020-08-10	$	589000	2012		Nafta	3	Manual	1.4	Hatchback	126000	MLA883011908	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Hurlingham	none
Peugeot 207 1.4 Active 75cv	2020-12-22	$	660000	2013		Nafta	3	Manual	1.4	Hatchback	75000	MLA901981835	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure 75cv	2020-06-12	$	620000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	95000	MLA900160029	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Echesortu
Peugeot 207 1.6 Gti 156cv	2020-11-24	$	930000	2012		Nafta	2	Manual	1.6	Hatchback	94000	MLA898542557	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Peugeot 207 1.4 Xr	2020-10-16	$	550000	2009		Nafta	4	Manual	1.4	Hatchback	90500	MLA897776439	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure 75cv	2020-03-09	$	950000	2016		Nafta	5	Manual	1.4	Hatchback	6800	MLA898855242	car_dealer	none	Peugeot	207	Salta	Salta	none
Peugeot 207 1.4 Xr	2020-07-07	$	550000	2009		Nafta	4	Manual	1.4	Hatchback	118000	MLA902108612	car_dealer	none	Peugeot	207	Mendoza	Mendoza	none
Peugeot 207 1.6 Sedan Xt	2020-07-02	$	510000	2009		Nafta	4	Manual	1.6	Sedán	170000	MLA884808186	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Lomas de Zamora	Temperley
Peugeot 207 1.4 Allure Hdi 70cv	2020-11-25	$	735000	2015	Gris	Diésel	5	Manual	1.4	Hatchback	88000	MLA898787789	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	none
Peugeot 207 1.4 Allure 75cv	2020-12-22	$	630000	2013	Gris	Nafta	3	Manual	1.4	Hatchback	110000	MLA901996784	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Berazategui	Berazategui
Peugeot 207 1.4 Active 75cv	2020-12-21	$	660000	2013		Nafta	3	Manual	1.4	Hatchback	75000	MLA901926742	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	none
Peugeot 207 1.4 Xs	2020-12-20	$	630000	2012	Negro	Nafta	3	Manual	1.4	Hatchback	115000	MLA901764999	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Echesortu
Peugeot 207 1.4 Active 75cv	2020-12-14	$	585000	2013	Gris	Nafta	3	Manual	1.4	Hatchback	109500	MLA901025282	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	Martínez
Peugeot 207 1.6 Sedan Feline 106cv	2020-03-12	$	629900	2013		Nafta	4	Manual	1.6	Sedán	120000	MLA899837811	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 compact active	2020-11-25	$	619000	2013	Blanco	Nafta	5		1.4	Sedán	73000	MLA898700854	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Floresta
Peugeot 207 1.4 Sedan Hdi Xt	2020-11-14	$	689000	2011	Dorado	Diésel	4	Manual	1.4	Sedán	184000								
Peugeot 207 1.4 Allure 75cv	2020-06-11	$	650000	2015	Gris	Nafta	5	Manual	1.4	Hatchback	103000	MLA896083610	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Fernando	none
Peugeot 207 1.6 Xs	2020-02-11	$	671000	2010	Gris	Nafta	5	Manual	1.6	Hatchback	112000	MLA886537533	car_dealer	none	Peugeot	207	Mendoza	Mendoza	Otros Barrios
Peugeot 207 1.4 Allure 75cv	2020-10-29	$	790000	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	79000	MLA899087444	car_dealer	none	Peugeot	207	Buenos Aires Interior	Bahía Blanca	none
Peugeot 207 xr 1.6 3 puertas	2020-10-27	$	580000	2009	Gris	Nafta	3				115000	MLA885646857	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Almirante Brown	Adrogué
Peugeot 207 1.4 Xr	2020-10-18	$	550000	2009		Nafta	4	Manual	1.4	Hatchback	90500	MLA884420862	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	none
Peugeot 207 Compact	2019-05-21	$	660000	2010	Gris	Diésel	5	Manual	1.9	Sedán	91000	MLA873961153	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.4 Allure 75cv	2020-12-23	$	670000	2013	Dorado	Nafta	3	Manual	1.4	Hatchback	92000	MLA902072406	car_dealer	none	Peugeot	207	Mendoza	Mendoza	Otros Barrios
Peugeot 207 1.4 Sedan Allure 75cv	2020-12-22	$	650000	2011	Gris	Nafta	4	Manual	1.4	Sedán	115000	MLA901947736	car_dealer	none	Peugeot	207	Santa Fe	Santa Fe capital	Otros Barrios
Peugeot 207 1.9 Sedan Xs	2020-12-18	$	495000	2011	Negro	Diésel	4	Manual	1.9	Sedán	130000	MLA901579028	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure Hdi 70cv	2020-02-12	$	669990	2013		Diésel	5	Manual	1.4	Hatchback	70000	MLA899708519	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Xt	2020-11-30	$	670000	2010	Plateado	Nafta	4	Manual	1.6	Hatchback	110000								
Peugeot 207 1.6 Xs	2020-11-28	$	550000	2011		Nafta	5	Manual	1.6	Hatchback	140000	MLA899158251	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Xs	2020-11-11	$	660000	2010		Nafta	5	Manual	1.6	Hatchback	132000	MLA896686537	car_dealer	none	Peugeot	207	Buenos Aires Interior	Junín	none
Peugeot 207 1.4 Xr	2020-03-11	$	600000	2010	Negro	Nafta	4	Manual	1.4	Hatchback	112000	MLA886624497	car_dealer	none	Peugeot	207	Santa Fe	Santa Fe capital	Otros Barrios
Peugeot 207 1.4 Xs	2020-03-11	$	600000	2009	Plateado	Nafta	5	Manual	1.4	Hatchback	89000	MLA886622108	car_dealer	none	Peugeot	207	Santa Fe	Santa Fe capital	Otros Barrios
Peugeot 207 1.4 Xs	2020-02-11	$	630000	2009	Gris	Nafta	5	Manual	1.4	Hatchback	112000	MLA897089177	car_dealer	none	Peugeot	207	Neuquén	Neuquén	none
Peugeot 207 1.4 Allure 75cv	2020-02-11	$	630000	2014	Plateado	Nafta	5	Manual	1.4	Hatchback	135000	MLA886488106	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Pilar	La Lonja
Peugeot 207 1.4 Active 75cv	2020-08-28	$	675000	2012		Nafta	3	Manual	1.4	Hatchback	100000	MLA875597443	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Arroyito
Peugeot 207 1.6 Xs	2020-02-11	$	569002	2011	Gris	Nafta	5	Manual	1.6	Hatchback	164000	MLA886449127	car_dealer	4_light_green	Peugeot	207	Buenos Aires Interior	Campana	Campana
Peugeot 207 1.4 Sedan Xs	2020-08-11	$	598700	2012	Azul	Nafta	4	Manual	1.4	Sedán	63500	MLA896309137	car_dealer	4_light_green	Peugeot	207	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Peugeot 207 1.4 Allure 75cv	2020-12-16	$	790000	2016	Gris	Nafta	5	Manual	1.4	Hatchback	51000								
Peugeot 207 1.4 Sedan Active 75cv	2020-12-16	$	750000	2014		Nafta	4	Manual	1.4	Sedán	108203	MLA901366013	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	none
Peugeot 207 1.4 Active 75cv	2020-09-12	$	729000	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	79000	MLA900431988	car_dealer	none	Peugeot	207	Entre Ríos	Gualeguaychú	Gualeguaychú
Peugeot 207 1.6 Xs	2020-12-19	$	630000	2010		Nafta	5	Manual	1.6	Hatchback	120000	MLA901676458	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Xr	2020-12-15	$	550000	2012		Nafta	4	Manual	1.4	Hatchback	108000	MLA901185473	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.9 Sedan Xs	2020-12-12	$	590000	2009	Gris	Diésel	4	Manual	1.9	Sedán	130000	MLA900826258	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Peugeot 207 1.4 Sedan Allure 75cv	2020-12-12	$	670000	2014		Nafta	4	Manual	1.4	Sedán	97000	MLA900819227	car_dealer	none	Peugeot	207	Córdoba	Córdoba	none
Peugeot 207 1.6 Feline 106cv	2020-11-12	$	700000	2013	Negro	Nafta	3	Manual	1.6	Hatchback	127000	MLA900697382	car_dealer	none	Peugeot	207	Córdoba	Córdoba	Providencia
Peugeot 207 1.4 Allure 75cv	2020-09-12	$	670000	2013	Blanco	Nafta	3	Manual	1.4	Hatchback	113000	MLA900415427	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	La Plata
Peugeot 207 1.4 Sedan Allure 75cv	2020-11-27	$	690000	2013	Dorado	Nafta	4	Manual	1.4	Sedán	105000	MLA899100490	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Moreno	Moreno
Peugeot 207 1.4 Xs	2020-11-19	$	560000	2008	Gris	Nafta	5	Manual	1.4	Hatchback	145000	MLA898035127	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	La Plata
Peugeot 207 1.6 Sedan Feline 106cv	2020-11-13	$	780000	2013		Nafta	4	Manual	1.6	Sedán	70000	MLA897147215	car_dealer	none	Peugeot	207	Buenos Aires Interior	Olavarría	none
Peugeot 207 1.4 Sedan Allure 75cv	2020-12-11	$	670000	2012	Dorado	Nafta	4	Manual	1.4	Sedán	118000	MLA896881662	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Moreno	Moreno
Peugeot 207 1.6 Feline 106cv	2020-11-11	$	780000	2013		Nafta	3	Manual	1.6	Hatchback	70000	MLA896770752	car_dealer	none	Peugeot	207	Córdoba	Tercero Arriba	none
Peugeot 207 1.4 Xs	2020-10-22	$	660000	2011		Nafta	5	Manual	1.4	Hatchback	116000	MLA902132269	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.6 Gti 156cv 5 p	2020-11-09	$	1090000	2011	Celeste	Nafta	5	Manual	1.6	Hatchback	85000								
Peugeot 207 1.6 Xt	2020-12-08	$	760000	2010		Nafta	5	Manual	1.6	Hatchback	140000	MLA885459848	car_dealer	none	Peugeot	207	Buenos Aires Interior	Olavarría	none
Peugeot 207 1.4 Allure 75cv	2020-02-10	$	695000	2015	Gris	Nafta	5	Manual	1.4	Hatchback	108000	MLA882069534	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Esteban Echeverría	Luis Guillón
Peugeot 207 1.4 Allure 75cv	2020-08-10	$	688000	2013	Blanco	Nafta	3	Manual	1.4	Hatchback	51000	MLA883011152	car_dealer	none	Peugeot	207	Chaco	Resistencia	San Fernando
Peugeot 207 1.4 Active 75cv	2019-09-19	$	630000	2012	Azul	Nafta	3	Manual	1.4	Hatchback	118000	MLA815802864	car_dealer	none	Peugeot	207	Córdoba	Córdoba	Las Palmas
Peugeot 207 1.4 Sedan Xr	2020-08-12	$	540000	2010		Nafta	4	Manual	1.4	Sedán	115000	MLA900259354	normal	none	Peugeot	207	Buenos Aires Interior	Berisso	none
Peugeot 207 1.6 Feline 106cv	2020-05-11	$	710000	2013		Nafta	3	Manual	1.6	Hatchback	132000	MLA895941501	car_dealer	none	Peugeot	207	Córdoba	Punilla	none
Peugeot 207 1.6 Xt	2020-10-02	$	750000	2009	Plateado	Nafta	5	Manual	1.6	Hatchback	99000	MLA882916040	car_dealer	none	Peugeot	207	Córdoba	Córdoba	Las Palmas
Peugeot 207 1.6 Xs	2020-11-21	$	520000	2009	Azul	Nafta	5	Manual	1.6	Hatchback	105000	MLA898218593	car_dealer	4_light_green	Peugeot	207	Capital Federal	Capital Federal	Villa Urquiza
Peugeot 207 1.4 Feline Hdi 70cv	2020-12-09	$	700000	2013	Gris	Diésel	5	Manual	1.4	Hatchback	81000	MLA878396071	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.6 Sedan Xt	2020-06-17	$	510000	2009	Negro	Nafta	4	Manual	1.6	Sedán	143000	MLA862826405	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Versalles
Peugeot 207 1.4 Xr	2020-11-26	$	640000	2011	Negro	Nafta	4	Manual	1.4	Hatchback	119000	MLA898891575	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.4 Sedan Xr	2020-04-12	$	465000	2010	Gris	Nafta	4	Manual	1.4	Sedán	120000	MLA899952546	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Peugeot 207 1.4 Xr	2020-11-25	$	570000	2009	Gris	Nafta	4	Manual	1.4	Hatchback	75000	MLA898760131	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Villa Luro
Peugeot 207 1.4 Xs	2020-10-28	$	600000	2011		Nafta	5	Manual	1.4	Hatchback	70000	MLA885830954	car_dealer	none	Peugeot	207	Córdoba	Villa Carlos Paz	none
Peugeot 207 1.4 Allure 75cv	2020-10-23	$	710000	2014	Gris	Nafta	5	Manual	1.4	Hatchback	79000	MLA898500286	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	Guaymallén
Peugeot 207 1.4 Xs	2020-10-19	$	690000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	101000	MLA884438696	car_dealer	none	Peugeot	207	Buenos Aires Interior	San Nicolás	San Nicolás de los Arroyos
Peugeot 207 1.4 Sedan Xs	2020-08-27	$	650000	2010	Gris	Nafta	4	Manual	1.4	Sedán	100000	MLA886005185	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Xs	2020-07-18	$	650000	2010	Dorado	Nafta	5	Manual	1.4	Hatchback	100000	MLA886004318	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Allure Hdi 70cv	2020-06-16	$	695000	2011	Gris	Diésel	5	Manual	1.4	Hatchback	118000								
Peugeot 207 1.4 Allure 75cv	2020-10-08	$	750000	2014	Gris	Nafta	5	Manual	1.4	Hatchback	83000	MLA874366929	car_dealer	none	Peugeot	207	Misiones	Posadas	Otros Barrios
Peugeot 207 1.4 Sedan Xr	2020-10-24	$	550000	2011	Verde	Nafta	4	Manual	1.4	Sedán	99000	MLA885234976	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.6 Sedan Feline 106cv	2020-10-11	$	680000	2011	Dorado	Nafta	4	Manual	1.6	Sedán	74000	MLA896513738	car_dealer	4_light_green	Peugeot	207	Entre Ríos	Paraná	Otros Barrios
Peugeot 207 1.6 Xs	2020-10-30	$	560000	2010		Nafta	5	Manual	1.6	Hatchback	98000	MLA900333630	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	none
Peugeot 207 1.4 Active 75cv	2020-11-27	$	650000	2014	Negro	Nafta	5	Manual	1.4	Hatchback	118000	MLA899093188	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Echesortu
Peugeot 207 1.6 Xs	2020-09-18	$	589000	2012	Gris	Nafta	5	Manual	1.6	Hatchback	130000	MLA884275391	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Echesortu
Peugeot 207 1.6 Xs	2020-10-21	$	650000	2011	Dorado	Nafta	5	Manual	1.6	Hatchback	169000	MLA884796210	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.4 Allure 75cv	2020-09-28	$	650000	2012	Gris	Nafta	3	Manual	1.4	Hatchback	105000	MLA881149776	car_dealer	none	Peugeot	207	Córdoba	Córdoba	Los Naranjos
Peugeot 207 1.6 Xt	2020-11-12	$	660000	2009	Gris	Nafta	5	Manual	1.6	Hatchback	120000	MLA900709987	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Tigre	Los Troncos del Talar
Peugeot 207 1.4 Xs	2020-11-18	$	680000	2010		Nafta	5	Manual	1.4	Hatchback	31000	MLA897813994	car_dealer	none	Peugeot	207	Buenos Aires Interior	Rauch	none
Peugeot 207 1.4 Allure 75cv	2020-11-17	$	690000	2014		Nafta	5	Manual	1.4	Hatchback	110000	MLA897614219	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	none
Peugeot 207 1.6 Xs	2020-11-13	$	610000	2011	Gris	Nafta	5	Manual	1.6	Hatchback	94000	MLA897101609	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	Haedo
Peugeot 207 1.4 Sedan Active 75cv	2020-05-11	$	790000	2014	Negro	Nafta	4	Manual	1.4	Sedán	37100	MLA895957483	car_dealer	none	Peugeot	207	Mendoza	San Rafael	San Rafael
Peugeot 207 1.4 Allure 75cv	2020-10-28	$	650000	2011	Negro	Nafta	3	Manual	1.4	Hatchback	119000	MLA885894263	car_dealer	none	Peugeot	207	Entre Ríos	Villaguay	none
Peugeot 207 1.4 Sedan Feline Hdi 70cv	2020-09-09	$	720000	2012	Gris	Diésel	4	Manual	1.4	Sedán	122000	MLA877750055	car_dealer	none	Peugeot	207	Entre Ríos	Gualeguaychú	Gualeguaychú
Peugeot 207 1.4 Xs	2020-08-13	$	650000	2011		Nafta	5	Manual	1.4	Hatchback	140000	MLA881258340	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Allure Hdi 70cv	2020-11-30	$	680000	2013		Diésel	5	Manual	1.4	Hatchback	95000	MLA899400360	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Gti 156cv	2020-01-12	$	940000	2012		Nafta	2	Manual	1.6	Hatchback	93000	MLA899521895	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	none
Peugeot 207 1.4 Xr	2020-12-23	$	520000	2012		Nafta	4	Manual	1.4	Hatchback	115000	MLA902079627	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Miguel	none
Peugeot 207 1.4 Active 75cv	2020-11-26	$	620000	2013		Nafta	3	Manual	1.4	Hatchback	146000	MLA898986150	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Sedan Allure 75cv	2020-10-11	$	630000	2013	Blanco	Nafta	4	Manual	1.4	Sedán	120000	MLA898594425	car_dealer	none	Peugeot	207	Buenos Aires Interior	Baradero	Baradero
Peugeot 207 1.4 Sedan Xr	2020-02-10	$	470000	2009		Nafta	4	Manual	1.4	Sedán	112700	MLA900370877	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Peugeot 207 1.9 Xrd	2020-08-22	$	650000	2009	Rojo	Diésel	5	Manual	1.9	Hatchback	126000	MLA874629854	car_dealer	none	Peugeot	207	Buenos Aires Interior	Leandro N. Alem	Vedia
Peugeot 207 1.4 Xs	2020-10-13	$	510000	2008	Negro	Nafta	5	Manual	1.4	Hatchback	120000	MLA883684382	car_dealer	5_green	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	Villa Maipú
Peugeot 207 1.4 Allure Hdi 70cv	2020-06-10	$	830000	2016		Diésel	5	Manual	1.4	Hatchback	98000	MLA882626962	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Tigre	none
Peugeot 207 COMPACT ACTIVE 1.4N 5P	2020-07-25	$	675000	2013	Gris	Nafta	5				104100	MLA870027714	car_dealer	none	Peugeot	207	Santa Fe	Santa Fe capital	Barranquitas
Peugeot 207 1.4 Xs	2020-05-12	$	590000	2011	Gris	Nafta	5	Manual	1.4	Hatchback	90000	MLA900060628	normal	none	Peugeot	207	Capital Federal	Capital Federal	Palermo
Peugeot 207 Cc 150 Cv 2017 Usado Contado Financiado	2020-11-20	U$S	10500	2010	Gris	Nafta/GNC	4				60000	MLA898169559	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Moreno	Francisco Álvarez
Peugeot 207 Cc 150 Cv 2017 Usado Financiación  Tasa 9.5%	2020-11-20	$	1554200	2010	Gris	Nafta/GNC	4				60000	MLA898169475	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Moreno	Francisco Álvarez
Peugeot 207 1.4 Allure Hdi 70cv	2020-08-18	$	680000	2014		Diésel	5	Manual	1.4	Hatchback	112000	MLA873927884	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Miguel	none
Peugeot 207 1.6 Sedan Feline 106cv	2020-08-13	$	780000	2013	Azul	Nafta	4	Manual	1.6	Sedán	84000	MLA899097386	car_dealer	none	Peugeot	207	Buenos Aires Interior	9 de Julio	9 de Julio
Peugeot 207 1.6 Xt	2020-12-17	$	560000	2010		Nafta	5	Manual	1.6	Hatchback	137000	MLA901485125	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Tigre	none
Peugeor 207 Compact Xt 1.9 D 5p	2020-12-12	$	680000	2010	Gris	Diésel	5	Manual	1.9 diesel	Sedán	170000	MLA900838236	car_dealer	4_light_green	Peugeot	207	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Peugeot 207 1.6 Xt	2020-11-14	$	740000	2011	Plateado	Nafta	5	Manual	1.6	Hatchback	90000	MLA897168968	car_dealer	none	Peugeot	207	Santa Fe	Santa Fe capital	Barranquitas
Peugeot 207 1.4 Xs	2020-02-11	$	700000	2009	Gris	Nafta	5	Manual	1.4	Hatchback	103000	MLA886455419	car_dealer	none	Peugeot	207	Río Negro	Viedma	none
Peugeot 207 1.4 Active 75cv	2020-02-11	$	600000	2011		Nafta	3	Manual	1.4	Hatchback	160000	MLA886445884	car_dealer	none	Peugeot	207	Buenos Aires Interior	Azul	none
Peugeot 207 XR 1.4 4PTAS	2020-11-19	$	490000	2010		Nafta	4				155000	MLA897973567	car_dealer	1_red	Peugeot	207	Bs.As. Costa Atlántica	Mar del Plata	none
Peugeot 207 1.6 Gti 156cv 2 p	2020-08-01	$	1250000	2011		Nafta	2	Manual	1.6	Hatchback	100000	MLA899471942	car_dealer	none	Peugeot	207	Mendoza	Mendoza	none
Peugeot 207 1.6 Xt Tiptronic	2020-11-15	$	645000	2011		Nafta	5	Automática	1.6	Hatchback	81000	MLA897311921	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Quilmes	none
Peugeot 207 1.4 Sedan Active 75cv	2020-11-22	$	550000	2014	Negro	Nafta	5	Manual	1.4	Sedán	169915	MLA898377060	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	Haedo
Peugeot 207 207 compact xr	2020-07-30	$	630000	2012		Nafta	5				159000	MLA870934729	car_dealer	4_light_green	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure 75cv	2020-07-21	$	650000	2011		Nafta	3	Manual	1.4	Hatchback	118000	MLA869442039	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Quilmes	none
Peugeot 207 1.4 Allure 75cv	2020-09-19	$	653800	2014	Gris	Nafta	5	Manual	1.4	Hatchback	78500	MLA886543098	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Sedan Xt	2020-08-26	$	650000	2012		Nafta	4	Manual	1.6	Sedán	84000	MLA875275497	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Florencio Varela	none
Peugeot 207 1.4 Xs Gnc 5ta	2020-11-13	$	650000	2011		Nafta/GNC	5				140000	MLA897015435	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Allure 75cv	2020-07-12	$	690000	2014	Rojo	Nafta	5	Manual	1.4	Hatchback	69000	MLA900217639	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Tres de febrero	Ciudad Jardín Lomas del Palomar
Peugeot 207 1.4 Xr	2020-10-16	$	692120	2011	Gris	Nafta	4	Manual	1.4	Hatchback	0								
Peugeot 207 1.9 Xrd	2020-07-09	$	550000	2008	Plateado	Diésel	5	Manual	1.9	Hatchback	185000	MLA877239662	car_dealer	none	Peugeot	207	Córdoba	Córdoba	none
Peugeot 207 1.4 Sedan Active Hdi 70cv	2020-12-18	$	649900	2011	Gris	Diésel	4	Manual	1.4	Sedán	117000	MLA901558311	car_dealer	none	Peugeot	207	Buenos Aires Interior	Cañuelas	Cañuelas
Peugeot 207 1.4 Sedan Allure 75cv	2020-11-29	$	660000	2012	Azul	Nafta	4	Manual	1.4	Sedán	85000	MLA899277269	normal	none	Peugeot	207	Neuquén	Neuquén	Villa Farrell
Peugeot 207 1.4 Sedan Allure Hdi 70cv	2020-11-27	$	600000	2012		Diésel	4	Manual	1.4	Sedán	190000	MLA899112733	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Berazategui	none
Peugeot 207 1.4 Xr	2020-04-02	$	690000	2012	GRIS PLATA	Nafta	4	Manual	1.4	Hatchback	85000	MLA837496657	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Paternal
Peugeot 207 Sw Xs	2020-11-26	$	550000	2007		Nafta	5				145000	MLA898864868	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
