Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Peugeot 207 1.6 Sedan Xt Tiptronic	21/12/2020	$	 620.000 	2009		Nafta	4	Automática	1.6	Sedán	 120.000 	MLA901924342	car_dealer	none	Peugeot	207	Chaco	Resistencia	none
Peugeot 207 1.4 Allure 75cv	21/12/2020	$	 640.000 	2011	Negro	Nafta	3	Manual	1.4	Hatchback	 82.000 	MLA902133218	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.4 Allure 75cv	15/12/2020	$	 700.000 	2014	Azul	Nafta	5	Manual	1.4	Hatchback	 62.000 	MLA901193560	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Belgrano
Peugeot 207 1.6 Xt	14/12/2020	$	 670.000 	2010	Gris	Nafta	5	Manual	1.6	Hatchback	 100.000 	MLA901067789	car_dealer	none	Peugeot	207	Córdoba	Río Segundo	Villa del Rosario
Peugeot 207 1.9 Xrd	14/12/2020	$	 650.000 	2009	Negro	Diésel	5	Manual	1.9	Hatchback	 113.200 	MLA901018128	car_dealer	4_light_green	Peugeot	207	Córdoba	Río Cuarto	Río Cuarto
Peugeot 207 Peugeot sw 1.6. xs	12/12/2020	$	 590.000 	2011		Nafta	5				 100.000 	MLA900822198	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Sedan Xs	12/7/2020	$	 694.000 	2010	Gris	Nafta	4	Manual	1.4	Sedán	 46.500 	MLA900184558	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Villa Devoto
Peugeot 207 1.6 Gti 156cv	12/2/2020	$	 1.250.000 	2013		Nafta	2	Manual	1.6	Hatchback	 79.000 	MLA899759663	car_dealer	none	Peugeot	207	Santa Fe	Rosario	none
Peugeot 207 1.4 Sedan Xs	27/11/2020	$	 560.000 	2009		Nafta	4	Manual	1.4	Sedán	 201.500 	MLA899027281	car_dealer	none	Peugeot	207	Mendoza	Guaymallén	none
Peugeot 207 1.4 Sedan Allure 75cv	11/11/2020	$	 695.000 	2012		Nafta	4	Manual	1.4	Sedán	 119.000 								
Peugeot 207 1.4 Allure Hdi 70cv	11/5/2020	$	 740.000 	2012	Azul	Diésel	5	Manual	1.4	Hatchback	 83.000 	MLA895942718	car_dealer	none	Peugeot	207	Córdoba	Río Cuarto	Río Cuarto
Peugeot 207 1.6 Xt	31/10/2020	$	 490.000 	2009		Nafta	5	Manual	1.6	Hatchback	 140.000 	MLA886280002	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.6 Xs	28/10/2020	$	 650.000 	2010		Nafta	5	Manual	1.6	Hatchback	 130.000 	MLA885889454	car_dealer	none	Peugeot	207	Santa Fe	Funes	none
Peugeot 207 1.4 Xr	15/10/2020	$	 550.000 	2009		Nafta	4	Manual	1.4	Hatchback	 90.500 								
Peugeot 207 1.4 Allure 75cv	10/9/2020	$	 590.000 	2012	Gris	Nafta	3	Manual	1.4	Hatchback	 100.000 	MLA883213291	car_dealer	none	Peugeot	207	Catamarca	San Fernando del Valle de Catamarca	Otros Barrios
Peugeot 207 1.4 Xs	23/9/2020	$	 580.000 	2011		Nafta	5	Manual	1.4	Hatchback	 104.000 	MLA880250951	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Quilmes	none
Peugeot 207 1.4 Active 75cv	18/6/2020	$	 720.000 	2013		Nafta	3	Manual	1.4	Hatchback	 127.000 	MLA879015395	car_dealer	none	Peugeot	207	La Rioja	La Rioja Capital	none
Peugeot 207 1.6 Feline 106cv	26/11/2020	$	 735.000 	2011		Nafta	3	Manual	1.6	Hatchback	 139.000 								
Peugeot 207 1.6 Xt	11/10/2020	$	 630.000 	2011		Nafta	5	Manual	1.6	Hatchback	 83.000 	MLA896617212	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Avellaneda	none
Peugeot 207 Cc	22/12/2020	U$S	 14.900 	2014	Plateado	Nafta	2	Manual	1.6 156cv	Cabriolet	 70.000 	MLA902000398	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	none
Peugeot 207 Sw 1.6 Nafta/ Gnc - Año 2008 -	23/12/2020	$	 490.000 	2008	Gris	Nafta/GNC	5	Manual			 150.000 	MLA902101126	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Peugeot 207 1.4 Allure 75cv	28/10/2020	$	 700.000 	2014	Blanco	Nafta	5	Manual	1.4	Hatchback	 75.436 	MLA885821407	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	Villa Luzuriaga
Peugeot 207 Compact Xt 1.6 2012	12/10/2020	$	 780.000 	2012	Blanco	GNC	3	Manual	1.6	Hatchback	 90.000 	MLA900524926	car_dealer	none	Peugeot	207	Mendoza	Godoy Cruz	Godoy Cruz
Peugeot 207 1.6 Sedan Xt Premium	22/11/2020	$	 700.000 	2009	Plateado	Nafta	4	Manual	1.6	Sedán	 110.000 	MLA898350662	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	Escobar	Loma Verde
Peugeot 207 Cc 150 Cv 2017 Usado Impecable Oportunidad	20/11/2020	$	 1.554.000 	2010	Gris	Nafta/GNC	4				 60.000 	MLA898170188	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	Moreno	Francisco Álvarez
Peugeot 207 1.9 D Xt	14/10/2020	$	 695.000 	2010		Diésel	5				 120.000 								
Peugeot 207 1.9 Sedan Xrd	26/10/2020	$	 440.000 	2009		Diésel	4	Manual	1.9	Sedán	 159.000 	MLA885562881	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.4 Xs	19/11/2020	$	 510.000 	2009	Gris	Nafta	5	Manual	1.4	Hatchback	 147.000 	MLA901355913	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	La Plata
Peugeot 207 1.4 Sedan Feline Hdi 70cv	12/5/2020	$	 700.000 	2013		Diésel	4	Manual	1.4	Sedán	 120.000 	MLA900055476	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.6 Gti 156cv 5 p	8/6/2020	$	 830.000 	2011	Gris	Nafta	5	Manual	1.6	Hatchback	 89.500 	MLA898375028	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Avellaneda	Gerli
Peugeot 207 1.4 Sedan Allure Hdi 70cv	15/7/2019	$	 580.000 	2011	Verde	Diésel	4	Manual	1.4	Sedán	 187.000 	MLA900052072	car_dealer	none	Peugeot	207	Corrientes	Corrientes	Otros Barrios
Peugeot 207 207 COMPACT SW XS 1.6	19/11/2020	$	 599.900 	2012	Plateado	Nafta	5	Manual	1.6	Rural	 89.500 	MLA897906547	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	La Plata
Peugeot 207 1.6 Feline 106cv	28/11/2020	$	 695.000 	2011		Nafta	3	Manual	1.6	Hatchback	 115.000 	MLA899156475	car_dealer	none	Peugeot	207	Buenos Aires Interior	Tandil	none
Peugeot 207 1.4 Active 75cv	16/11/2020	$	 700.000 	2013		Nafta	3	Manual	1.4	Hatchback	 131.000 	MLA897379087	car_dealer	none	Peugeot	207	Buenos Aires Interior	San Pedro	none
Peugeot 207 1.6 Allure 106cv	30/10/2020	$	 650.000 	2012	Plateado	Nafta	5	Manual	1.6	Hatchback	 100.000 								
Peugeot 207 1.4 Allure 75cv	27/10/2020	$	 820.000 	2016	Plateado	Nafta	5	Manual	1.4	Hatchback	 58.000 								
Peugeot 207 1.4 Sedan Xr	12/5/2019	$	 630.000 	2009	Azul	Nafta	4	Manual	1.4	Sedán	 122.300 	MLA828981740	car_dealer	none	Peugeot	207	Córdoba	Córdoba	Las Palmas
Peugeot 207 1.4 Allure 75cv	29/8/2020	$	 368.000 	2012	Negro	Nafta	3	Manual	1.4	Hatchback	 80.000 	MLA875744926	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Xt	12/10/2020	$	 625.000 	2010		Nafta	5	Manual	1.6	Hatchback	 120.000 	MLA900536312	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Feline 106cv	19/11/2020	U$S	 7.436 	2013	Gris	Nafta	3	Manual	1.6	Hatchback	 74.000 	MLA898007333	normal	none	Peugeot	207	Capital Federal	Capital Federal	Saavedra
Peugeot 207 1.6 Xt	23/11/2020	$	 575.000 	2010	Negro	Nafta	5	Manual	1.6	Hatchback	 142.000 	MLA898438224	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	Villa San Andrés
Peugeot 207 1.4 Xs	11/3/2020	$	 480.000 	2008	Gris	Nafta/GNC	5	Manual	1.4	Hatchback	 118.000 	MLA886602562	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Peugeot 207 1.4 Sedan Allure Hdi 70cv	10/3/2020	$	 635.000 	2013	Gris	Diésel	4	Manual	1.4	Sedán	 140.000 	MLA899634691	normal	5_green	Peugeot	207	Bs.As. G.B.A. Sur	Ezeiza	Canning
Peugeot 207 1.4 Allure 75cv	12/5/2020	$	 675.000 	2013		Nafta	3	Manual	1.4	Hatchback	 110.000 								
Peugeot 207 1.4 Xs	19/10/2020	$	 650.000 	2010	Gris	Nafta	5	Manual	1.4	Hatchback	 120.000 	MLA884438767	car_dealer	none	Peugeot	207	Buenos Aires Interior	San Nicolás	San Nicolás de los Arroyos
Peugeot 207 1.4 Xs	12/3/2019	$	 620.000 	2008		Nafta	5	Manual	1.4	Hatchback	 165.000 								
Peugeot 207 2.0 Sedan Xt Hdi Premium	19/10/2020	$	 600.000 	2009		Diésel	4	Manual	2.0	Sedán	 116.000 	MLA884451188	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure Hdi 70cv	25/10/2020	$	 750.000 	2011		Diésel	5	Manual	1.4	Hatchback	 162.000 	MLA885335651	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 Xt premium	15/11/2020	$	 750.000 	2012		Nafta	3				 89.000 	MLA897319249	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Merlo	none
Peugeot 207 1.6 Gti 156cv	11/3/2020	$	 1.150.000 	2012	Rojo	Nafta	2	Manual	1.6	Hatchback	 73.148 	MLA886673467	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Merlo	Libertad
Peugeot 207 Xs 1.9 5 p compact	25/8/2020	$	 489.990 	2010		Diésel	5				 98.000 	MLA880144785	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	none
207 Compact Xt Hdi 5p	29/10/2020	$	 690.000 	2010	Gris	Diésel	5	Manual	1.9	Hatchback	 83.518 	MLA886048214	car_dealer	none	Peugeot	207	Buenos Aires Interior	Pergamino	Pergamino
Peugeot 207 1.9 Sedan Xs	28/11/2020	$	 498.000 	2009		Diésel	4	Manual	1.9	Sedán	 215.000 	MLA899160537	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Berazategui	none
Peugeot 207 1.6 Sedan Xt	25/11/2020	$	 540.000 	2010		Nafta	4	Manual	1.6	Sedán	 108.000 								
Peugeot 207 1.6 Sedan Xt	26/11/2020	$	 595.000 	2011		Nafta	4	Manual	1.6	Sedán	 140.000 	MLA898984639	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	San Fernando	none
Peugeot 207 1.6 Coupe Thp 156cv	15/12/2020	U$S	 11.500 	2012	Blanco	Nafta	2	Manual	1.6	Coupé	 89.000 	MLA901122738	car_dealer	none	Peugeot	207	Santa Fe	Rosario	Belgrano
Peugeot 207 1.4 Xr	16/11/2020	$	 550.000 	2010		Nafta	4	Manual	1.4	Hatchback	 127.000 								
Peugeot 207 1.4 Xs	11/8/2020	$	 430.000 	2011		Nafta	5	Manual	1.4	Hatchback	 163.000 	MLA896323680	normal	none	Peugeot	207	Salta	Salta	none
Peugeot 207 1.4 Sedan Allure 75cv	17/9/2020	$	 750.000 	2014	Negro	Nafta	4	Manual	1.4	Sedán	 30.000 	MLA879269300	car_dealer	none	Peugeot	207	Capital Federal	Capital Federal	Caballito
Peugeot 207 1.9 Sedan Xs	17/9/2020	$	 550.000 	2011		Diésel	4	Manual	1.9	Sedán	 148.340 	MLA898583213	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	Vicente López	none
Peugeot 207 1.4 Allure Hdi 70cv	11/12/2020	$	 657.333 	2011	Plateado	Diésel	5	Manual	1.4	Hatchback	 97.500 								
Peugeot 207 1.4 Active 75cv	11/2/2020	$	 620.000 	2013		Nafta	3	Manual	1.4	Hatchback	 65.000 								
Peugeot 207 1.6 sw xs	12/11/2020	$	 470.000 	2009		Nafta	5				 137.000 	MLA900712032	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	none
Peugeot 207 1.6 Gti 156cv 2 p	12/1/2020	$	 990.000 	2011		Nafta	2	Manual	1.6	Hatchback	 90.000 	MLA899618259	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	none
Peugeot 207 1.4 Allure 75cv	27/11/2020	$	 950.000 	2016		Nafta	5	Manual	1.4	Hatchback	 512 	MLA899088034	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	La Plata	none
Peugeot 207 1.4 Sedan Xr	14/12/2020	$	 585.000 	2009		Nafta	4	Manual	1.4	Sedán	 113.500 	MLA901064712	normal	none	Peugeot	207	Entre Ríos	Nogoyá	none
Peugeot 207 1.4 Sedan Active 75cv	17/11/2020	$	 650.000 	2012	Verde	Nafta	4	Manual	1.4	Sedán	 65.000 	MLA897570948	normal	none	Peugeot	207	Bs.As. Costa Atlántica	Mar del Plata	Las Avenidas
Peugeot 207 1.9 Sedan Xs	28/7/2020	$	 650.000 	2010		Diésel	4	Manual	1.9	Sedán	 156.000 	MLA870623237	car_dealer	none	Peugeot	207	Buenos Aires Interior	Zárate	none
Peugeot 207 ALLURE	13/11/2020	$	 720.000 	2013		Nafta	4				 77.000 	MLA897059436	car_dealer	1_red	Peugeot	207	Bs.As. Costa Atlántica	Mar del Plata	none
Peugeot 207 1.4 Xs	20/6/2020	$	 590.000 	2009		Nafta	5	Manual	1.4	Hatchback	 89.000 	MLA868395560	car_dealer	none	Peugeot	207	Córdoba	Córdoba	none
Peugeot 207 1.6 Feline 106cv	27/10/2020	$	 500.000 	2013	Verde	Nafta	3	Manual	1.6	Hatchback	 190.000 								
Peugeot 207 1,4  5p  Xr  Gnc	14/10/2020	$	 629.000 	2009		Nafta/GNC	5				 187.000 	MLA883892962	car_dealer	none	Peugeot	207	Santa Fe	Rosario	none
Peugeot 207 1.4 Sedan Allure 75cv	30/10/2020	$	 549.000 	2014	Gris	Nafta	4	Manual	1.4	Sedán	 138.000 	MLA886168516	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	San Miguel	Campo de Mayo
Peugeot 207 1.4 Allure 75cv	8/8/2019	$	 560.000 	2013		Nafta	3	Manual	1.4	Hatchback	 97.000 	MLA899168840	car_dealer	none	Peugeot	207	Mendoza	Mendoza	none
Peugeot 207 1.6 Gti 156cv 5 p	14/7/2020	$	 950.000 	2010		Nafta	5	Manual	1.6	Hatchback	 110.000 								
Peugeot 207 1.6 Xs	10/3/2020	$	 635.000 	2011		Nafta	5	Manual	1.6	Hatchback	 59.000 	MLA901840493	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Xs	23/12/2020	$	 600.000 	2012		Nafta	3	Manual	1.4	Hatchback	 102.000 	MLA902092879	normal	none	Peugeot	207	Tucumán	San Miguel de Tucumán	none
Peugeot 207 1.4 Sedan Hdi Xs	12/11/2020	$	 660.000 	2011		Diésel	4	Manual	1.4	Sedán	 130.000 	MLA900769392	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.4 Xs	18/11/2020	$	 560.000 	2012	Gris	Nafta	5	Manual	1.4	Hatchback	 117.000 	MLA897690485	normal	4_light_green	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	San Isidro
Peugeot 207 1.4 Sedan Xr	8/10/2020	$	 542.000 	2012		Nafta	4	Manual	1.4	Sedán	 95.000 	MLA901007421	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 207 1.4 Compact 	20/10/2020	$	 480.000 	2010		Nafta/GNC	3				 130.000 	MLA884750402	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.4 Allure Hdi 70cv	9/12/2020	$	 615.000 	2012	Gris	Diésel	5	Manual	1.4	Hatchback	 87.000 	MLA883952889	car_dealer	4_light_green	Peugeot	207	Capital Federal	Capital Federal	Villa Devoto
Peugeot 207 COMPACT 1.4 5P ALLURE	12/9/2019	$	 710.000 	2013	Gris	Nafta	5	Manual			 78.000 	MLA829600568	car_dealer	5_green	Peugeot	207	Jujuy	San Salvador de Jujuy	none
Peugeot 207 1.4 Allure Hdi 70cv	8/3/2020	$	 450.000 	2011		Diésel	5	Manual	1.4	Hatchback	 97.000 	MLA885798644	car_dealer	none	Peugeot	207	Tucumán	San Miguel de Tucumán	none
Peugeot 207 1.6 Xt	12/1/2020	$	 550.000 	2010		Nafta	5	Manual	1.6	Hatchback	 1 	MLA899543823	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.4 Allure Hdi 70cv	8/6/2020	$	 720.000 	2013		Diésel	5	Manual	1.4	Hatchback	 98.000 	MLA899918701	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	none
Peugeot 207 1.4 Sedan Allure 75cv	15/6/2020	$	 900.000 	2012	Gris	Nafta	4	Manual	1.4	Sedán	 500.000 								
Peugeot 207 1.6 Feline 106cv	9/5/2020	$	 750.000 	2013		Nafta	3	Manual	1.6	Hatchback	 95.000 	MLA900224895	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Esteban Echeverría	none
Peugeot 207 1.4 Sedan Feline Hdi 70cv	18/11/2020	$	 650.000 	2013	Gris	Diésel	4	Manual	1.4	Sedán	 221.000 	MLA897816169	normal	none	Peugeot	207	Capital Federal	Capital Federal	Villa Devoto
Peugeot 207 1.4 Sedan Xs	11/5/2020	$	 650.000 	2009		Nafta	4	Manual	1.4	Sedán	 152.000 	MLA886876481	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Avellaneda	none
Peugeot 207 1.4 Xs	11/1/2020	$	 580.000 	2010		Nafta	5	Manual	1.4	Hatchback	 104.000 	MLA886392240	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.4 Xs Modelo 2013-	19/11/2020	$	 670.000 	2013	Gris	Nafta	5	Semiautomática	1.4	Hatchback	 80.000 	MLA898028089	normal	none	Peugeot	207	Córdoba	Córdoba	Nueva Córdoba
Peugeot 207  2009 Full Exc	31/1/2020	$	 450.000 	2018		Diésel	5				 160.000 	MLA871235101	car_dealer	none	Peugeot	207	Bs.As. G.B.A. Norte	Malvinas Argentinas	Los Polvorines
Peugeot 207 1.4 Xr	29/2/2020	$	 495.000 	2009		Nafta	4	Manual	1.4	Hatchback	 140.000 								
Peugeot 207 1.6 Gti 156cv	13/12/2020	$	 770.000 	2012		Nafta	2	Manual	1.6	Hatchback	 81.000 	MLA900937512	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Peugeot 207 1.6 Gti 156cv	26/8/2020	$	 900.000 	2013	Gris	Nafta	2	Manual	1.6	Hatchback	 63.000 	MLA885856180	normal	none	Peugeot	207	Buenos Aires Interior	Monte Hermoso	none
Peugeot 207 1.6 Rc 175cv	10/11/2020	$	 990.000 	2009	Gris	Nafta	2	Manual	1.6	Hatchback	 84.000 	MLA885453819	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Sedan Xs	25/11/2020	$	 550.000 	2010	Azul	Nafta	4	Manual	1.4	Sedán	 70.000 	MLA898717953	normal	5_green	Peugeot	207	Capital Federal	Capital Federal	Almagro
Peugeot 207 1.6 Gti 156cv 2 p	31/8/2020	U$S	 9.500 	2010	Rojo	Nafta	2	Manual	1.6	Hatchback	 37.000 	MLA886095087	normal	4_light_green	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	Morón
Peugeot 207 1.4 Allure 75cv	13/11/2020	$	 750.000 	2014	Gris	Nafta	5	Manual	1.4	Hatchback	 39.000 	MLA897131701	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Berazategui	none
Peugeot 207 1.6 Coupe Thp 156cv	12/3/2020	U$S	 14.000 	2013	Gris	Nafta	2	Manual	1.6	Coupé	 47.000 	MLA899894954	normal	none	Peugeot	207	Capital Federal	Capital Federal	Almagro
Peugeot 207 1.4 Allure 75cv	7/11/2020	$	 780.000 	2015		Nafta	5	Manual	1.4	Hatchback	 43.000 	MLA898967919	normal	5_green	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure 75cv	28/10/2020	$	 555.000 	2011		Nafta	3	Manual	1.4	Hatchback	 100.000 	MLA885894462	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Sedan Xt	29/10/2020	$	 690.000 	2009	Gris	Nafta	4	Manual	1.6	Sedán	 102.000 	MLA886008519	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.6 Gti 156cv 2 p	11/11/2020	$	 900.000 	2011		Nafta	2	Manual	1.6	Hatchback	 80.000 	MLA896795613	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Lanús	none
Peugeot 207 1.9 Sedan Xs	12/6/2020	$	 630.000 	2010	Rojo	Diésel	4	Manual	1.9	Sedán	 58.000 	MLA900123461	normal	5_green	Peugeot	207	Bs.As. G.B.A. Oeste	Castelar	none
Peugeot 207 1.4 Xs	29/11/2020	$	 540.000 	2010	Plateado	Nafta	5	Manual	1.4	Hatchback	 124.000 	MLA899289585	normal	none	Peugeot	207	Capital Federal	Capital Federal	Villa Urquiza
Peugeot 207 1.4 Xr	17/11/2020	U$S	 3.600 	2010		Nafta	4	Manual	1.4	Hatchback	 102.000 	MLA897667542	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	Tigre	none
Peugeot 207 1.6 Gti 156cv	3/4/2020	$	 840.000 	2012		Nafta	2	Manual	1.6	Hatchback	 124.000 	MLA885549918	normal	none	Peugeot	207	Córdoba	Santa Rosa de Calamuchita	none
Peugeot 207 1.6 Griffe 106cv	30/11/2020	$	 678.000 	2012	Blanco	Nafta	3	Manual	1.6	Hatchback	 111.000 	MLA899347339	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Caseros	none
Peugeot 207 1.4 Allure 75cv	29/10/2020	$	 800.000 	2016		Nafta	5	Manual	1.4	Hatchback	 35.000 	MLA886041318	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Caseros	none
Peugeot 207 1.6 Xt	23/8/2017	$	 899.000 	2012	Gris Manitoba	Nafta	5	Manual	1.6	Hatchback	 96.000 	MLA886101173	normal	none	Peugeot	207	Capital Federal	Capital Federal	Villa Devoto
Peugeot 207 1.4 Active 75cv	19/11/2020	$	 615.000 	2014		Nafta	5	Manual	1.4	Hatchback	 71.000 	MLA897925141	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	José C. Paz	none
Peugeot 207 2.0 Sw Hdi Xt	16/12/2020	$	 470.000 	2009		Diésel	5	Manual	2.0	Rural	 199.700 	MLA901348676	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Sedan Active 75cv	16/12/2020	$	 720.000 	2013	Rojo	Nafta	4	Manual	1.4	Sedán	 26.000 	MLA901352010	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Lomas de Zamora	Temperley
Peugeot 207 1.4 Xs Hdi	15/12/2020	$	 550.000 	2012		Diésel	3	Manual	1.4	Hatchback	 195.000 	MLA901163092	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	Pilar	none
Peugeot 207 1.4 Allure 75cv	30/10/2020	U$S	 4.000 	2013	Blanco	Nafta	5	Manual	1.4	Hatchback	 112.000 	MLA886138776	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	San Isidro	San Isidro
Peugeot 207 1.4 Sedan Xs	12/10/2020	$	 660.000 	2011		Nafta	4	Manual	1.4	Sedán	 36.500 	MLA900477305	normal	none	Peugeot	207	Capital Federal	Capital Federal	none
Peugeot 207 1.4 Allure 75cv	12/9/2020	$	 780.000 	2016	Blanco	Nafta	5	Manual	1.4	Hatchback	 45.000 	MLA900437362	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	Morón	Haedo
Peugeot 207 1.6 Rc 175cv	20/12/2020	$	 1.075.000 	2009	Gris	Nafta	2	Manual	1.6	Hatchback	 94.600 	MLA901722020	normal	none	Peugeot	207	Capital Federal	Capital Federal	Balvanera
Peugeot 207 1.6 Xs	28/11/2020	$	 550.000 	2011		Nafta	5	Manual	1.6	Hatchback	 117.500 	MLA899218341	normal	4_light_green	Peugeot	207	Bs.As. G.B.A. Sur	Lanús	none
Peugeot 207 1.6 Xt	24/11/2020	$	 750.000 	2010	Negro	Nafta	5	Manual	1.6	Hatchback	 63.000 	MLA898647025	normal	none	Peugeot	207	Capital Federal	Capital Federal	Barracas
Peugeot 207 1.4 Sedan Xs	12/11/2020	$	 550.000 	2012		Nafta	4	Manual	1.4	Sedán	 110.000 	MLA900785431	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Almirante Brown	none
Peugeot 207 1.4 Sedan Hdi Xs	21/11/2020	$	 600 	2011		Diésel	4	Manual	1.4	Sedán	 90.000 	MLA898253981	normal	none	Peugeot	207	Misiones	Montecarlo	none
Peugeot 207 1.4 Allure 75cv	20/12/2020	$	 670.000 	2013		Nafta	3	Manual	1.4	Hatchback	 68.000 								
Peugeot 207 1.6 Xs	16/12/2020	$	 460.000 	2009		Nafta	5	Manual	1.6	Hatchback	 143.000 	MLA901237983	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Avellaneda	none
Peugeot 207 1.4 Active 75cv	13/12/2020	$	 480.000 	2013		Nafta	3	Manual	1.4	Hatchback	 100.000 	MLA900936568	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Avellaneda	none
Peugeot 207 1.4 Sedan Active 75cv	30/11/2020	$	 670.000 	2014	Blanco	Nafta	4	Manual	1.4	Sedán	 50.000 								
Peugeot 207 1.6 Sedan Xt Tiptronic	12/6/2020	$	 550.000 	2009		Nafta	4	Automática	1.6	Sedán	 68.000 	MLA900119487	normal	none	Peugeot	207	Córdoba	Córdoba	none
Peugeot 207 1.6 Xt	20/11/2020	$	 589.000 	2010		Nafta	5	Manual	1.6	Hatchback	 132.000 	MLA898096805	normal	none	Peugeot	207	Bs.As. G.B.A. Oeste	La Matanza	none
Peugeot 207 1.6 Gti 156cv 5 p	21/11/2020	$	 810.000 	2011		Nafta	5	Manual	1.6	Hatchback	 140.000 	MLA898218030	normal	none	Peugeot	207	Bs.As. G.B.A. Norte	General San Martín	none
Peugeot 207 1.6 Xt	12/4/2020	$	 650.000 	2012	Azul	Nafta	5	Manual	1.6	Hatchback	 110.000 								
Peugeot 207 1.6 Xt	12/4/2020	$	 650.000 	2012	Azul	Nafta	5	Manual	1.6	Hatchback	 110.000 	MLA899990495	normal	none	Peugeot	207	Bs.As. G.B.A. Sur	Esteban Echeverría	Canning
